CASRN,Name,Hazard class,Classification,Symbol,Signal word,Hazard statement,Rationale for classification,Date of classification
100-61-8,N-Methylaniline,Hazardous to the aquatic environment (acute),Category 2,-,-,Toxic to aquatic life,"It was classified into Category 2 from 48 hours EC50=5.5mg/L of the crustacea (Daphnia magna) (CERI Hazard Data, 2002).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
100-63-0,phenyl hydrazine,Hazardous to the aquatic environment (acute),Category 1,Environment,Warning,Very toxic to aquatic life,"It was classified into Category 1 from 96-hour LC50=0.16-0.25mg/L of fishes (Zebrafish) (CICAD19, 1999).","Aug. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
100-69-6,2-Vinylpyridine,Hazardous to the aquatic environment (acute),Category 2,-,-,Toxic to aquatic life,It was classified into Category 2 from 96 hours LC50=6.5mg/L of the fish (Oryzias Latipest) (MOE eco-toxicity tests of chemicals (2001) and others.).,"Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
10022-68-1,"Cadmium nitrate, tetrahydrate",Hazardous to the aquatic environment (acute),Category 1,Environment,Warning,Very toxic to aquatic life,It was classified into Category 1 from 96 hours LC50=0.06mg/L of the fish (Fathead Minnows) (CERI Hazard Data (1997) and others.).,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
10025-73-7,Chromium trichloride,Hazardous to the aquatic environment (acute),Category 1,Environment,Warning,Very toxic to aquatic life,"It was classified into Category 1 from 96 hours EC50=397microg/L of the algae (Selenastrum) (AQUIRE, 2003).","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
10025-91-9,Antimony trichloride,Hazardous to the aquatic environment (acute),Category 1,Environment,Warning,Very toxic to aquatic life,"It was classified into Category 1 from 96 hours EC50=0.61mg/L of the algae (Selenastrum) (CERI Hazard Data, 2002).","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
10028-15-6,ozone,Hazardous to the aquatic environment (acute),Category 1,Environment,Warning,Very toxic to aquatic life,"It was classified into Category 1 from 96-hour LC50=0.0093mg/L of fishes (Rainbow trout) (ECETOC TR91, 2003).","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
10031-43-3,cupric nitrate,Hazardous to the aquatic environment (acute),Category 1,Environment,Warning,Very toxic to aquatic life,"It was classified into Category 1 from 48-hour LC50=9.5microg/L of Crustacea (Ceriodaphnia), and others (EHC200, 1998).","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
10045-94-0,mercury dinitrate,Hazardous to the aquatic environment (acute),Category 1,Environment,Warning,Very toxic to aquatic life,"It was classified into Category 1 from 96-hour LC50=33microg/L(mercury (II) nitrate concentration equivalent: 53microg/L) of fishes (Rainbow trout) (EHC86, 1989).","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
10049-04-4,Chlorine dioxide,Hazardous to the aquatic environment (acute),Category 1,Environment,Warning,Very toxic to aquatic life,"It was classified into Category 1 from 96-hour LC50=0.02-0.17mg/L of fishes (Fathead minnows), and others (CICAD37, 2002).","Sep. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
100784-20-1,"Methyl 3-chloro-5-(4,6-dimethoxy-2-pyrimidinylcarbamoylsulfamoyl)-1-methylpyrazole-4-carboxylate",Hazardous to the aquatic environment (acute),Category 1,Environment,Warning,Very toxic to aquatic life,"It was classified into Category 1 from 14 days EC50=0.042ppb of the aquatic plant (Lemna Gibba) (AQUIRE, 2003).","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
10099-74-8,Lead dinitrate,Hazardous to the aquatic environment (acute),Category 1,Environment,Warning,Very toxic to aquatic life,"It was classified into Category 1 from 96 hours LC50=0.124mg/L(Lead Nitrate Equivalent: 0.198mg/L) of the crustacea (Amphipod) (EHC85, 1989).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
101-14-4,"3,3'-Dichloro-4,4'-diaminodiphenylmethane",Hazardous to the aquatic environment (acute),Category 1,Environment,Warning,Very toxic to aquatic life,It was classified into Category 1 from 48 hours EC50=0.25mg/L of the crustacea (Daphnia magna) (CERI/NITE Hazard Assessment Report (2005) and others.).,"Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
101-77-9,"4,4'-Methylenedianiline",Hazardous to the aquatic environment (acute),Category 1,Environment,Warning,Very toxic to aquatic life,"It was classified into Category 1 from 48 hours EC50=0.105mg/L of the crustacea (Daphnia magna) (CERI Hazard Data, 1997).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
101-84-8,Diphenyl ether,Hazardous to the aquatic environment (acute),Category 2,-,-,Toxic to aquatic life,"It was classified into Category 2 from 48-hour LC50=1.7mg/L of Crustacea (Daphnia magna) (IUCLID, 2000).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
10102-18-8,sodium selenite,Hazardous to the aquatic environment (acute),Category 1,Environment,Warning,Very toxic to aquatic life,"It was classified into Category 1 from 96-hour LC50=0.22 mg/L of fishes (Fathead minnows) (CERI Hazard Data, 2002) .","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
10102-44-0,nitrogen dioxide,Hazardous to the aquatic environment (acute),Category 3,-,-,Harmful to aquatic life,"It was classified into Category 3 from 96-hour LC50=38520microg/L of Crustacea (Redtail prawn) (AQUIRE, 2003).","Sep. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
10102-45-1,Thallium nitrate,Hazardous to the aquatic environment (acute),Category 2,-,-,Toxic to aquatic life,"It was classified into Category 2 from 24 hours LC50=1142microg/L of the crustacea (Daphnia magna) (AQUIRE, 2003).","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
10102-90-6,"diphosphoric acid, copper salt",Hazardous to the aquatic environment (acute),Category 1,Environment,Warning,Very toxic to aquatic life,"It was classified into Category 1 from 72-hour ErC50=5microg/L of algae(Thalassiosira) (HSDB, 2004).","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
10108-64-2,Cadmium chloride,Hazardous to the aquatic environment (acute),Category 1,Environment,Warning,Very toxic to aquatic life,"It was classified into Category 1 from 96 hours LC50=0.00205mg/L of the crustacea (Mysid Shrimp)) (ECETOC TR91, 2003).","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
10112-91-1,Dimercury dichloride,Hazardous to the aquatic environment (acute),Category 1,Environment,Warning,Very toxic to aquatic life,"It was classified into Category 1 from 48 hours LC50=0.002mg/L of the crustacea (Daphnia magna) (AQUIRE, 2003).","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
10124-36-4,Cadmium sulphate,Hazardous to the aquatic environment (acute),Category 1,Environment,Warning,Very toxic to aquatic life,"It was classified into Category 1 from 96-hour LC50=0.001mg/L (Cadmium Sulfate Equivalent: 0.002mg/L) of the fish (King Salmon) (EHC135, 1992).","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
10124-50-2,potassium arsonate,Hazardous to the aquatic environment (acute),Category 3,-,-,Harmful to aquatic life,"It was classified into Category 3 from 96-hour LC50=24700microg/L of Crustacea (white shrimp) (HSDB, 2004).","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
1014-70-6,"2,4-bis(ethylamino)-6-methylthio-1,3,5-triazine",Hazardous to the aquatic environment (acute),Category 1,Environment,Warning,Very toxic to aquatic life,"It was classified into Category 1 from 72 hours ErC50=0.028mg/L of the algae (Selenastrum) (MOE Eco-Toxicity Tests of Chemicals, 1997).","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
102-06-7,"1,3-diphenylguanidine",Hazardous to the aquatic environment (acute),Category 2,-,-,Toxic to aquatic life,It was classified into Category 2 from 72 hours ErC50=7.6mg/L of the algae (Pseudokirchneriella subcapitata) (Environmental Agency eco-toxicity tests of chemicals (1998)).,2009.3.31
102-27-2,"m-Toluidine, N-ethyl-",Hazardous to the aquatic environment (acute),Category 3,-,-,Harmful to aquatic life,"SPECIES: Fish (Fathead minnow)
DURATION: 48 hr
ENDPOINT: LC50
VALUE: 49500 ug/L
REFERENCE SOURCE: AQUIRE (2003)","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
102-81-8,2-(Di-n-butylamino)ethanol,Hazardous to the aquatic environment (acute),Category 3,-,-,Harmful to aquatic life,"It was classified into Category 3 from 72 hours ErC50=21mg/L of the algae (Selenastrum) (MOE Eco-Toxicity Tests of Chemicals, 2003).","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
102-82-9,Tributan-1-ylamine,Hazardous to the aquatic environment (acute),Category 2,-,-,Toxic to aquatic life,It was classified into Category 2 from 48 hours EC50=8mg/L of the crustacea (Daphnia magna) (AQUIRE (2008)).,2009.3.31
10222-01-2,"2,2-Dibromo-2-cyanoacetamide",Hazardous to the aquatic environment (acute),Category 1,Environment,Warning,Very toxic to aquatic life,It was classified into Category 1 from 96 hours LC50=0.72mg/L of the crustacea (Mysid) (AQUIRE (2008)).,2009.3.31
1024-57-3,heptachlor epoxide,Hazardous to the aquatic environment (acute),Category 1,Environment,Warning,Very toxic to aquatic life,"It was classified into Category 1 from 96-hour LC50=0.04microg/L of Crustacea (Pink shrimp) (AQUIRE, 2003).","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
10265-92-6,Methamidophos,Hazardous to the aquatic environment (acute),Category 1,Environment,Warning,Very toxic to aquatic life,"It was classified into Category 1 from 48 hours EC50=0.026ppm of the crustacea (Daphnia magna) (AQUIRE, 2003).","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
102851-06-9,"alpha-cyano-3-phenoxybenzyl N-(2-chloro-alpha,alpha,alpha-trifluoro-p-tolyl)-D-valinate",Hazardous to the aquatic environment (acute),Category 1,Environment,Warning,Very toxic to aquatic life,"It was classified into Category 1 from 48 hours EC50=0.0023mg/L of the crustacea (Daphnia magna) (Agricultural Chemical Registration Data, 2005).","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
10294-26-5,disilver(1+) sulphate,Hazardous to the aquatic environment (acute),Category 1,Environment,Warning,Very toxic to aquatic life,"It was classified into Category 1 from 48-hour EC50=4.5microg/L of Crustacea (Ceriodaphnia) (AQUIRE, 2003).","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
103-50-4,Dibenzyl ether,Hazardous to the aquatic environment (acute),Category 1,Environment,Warning,Very toxic to aquatic life,It was classified into Category 1 from 48 hours EC50=0.77mg/L of the crustacea (Daphnia magna) (MOE eco-toxicity tests of chemicals (1995) and others.).,"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
103-69-5,N-Ethylaniline,Hazardous to the aquatic environment (acute),Category 2,-,-,Toxic to aquatic life,"It was classified into Category 2 from 48 hours EC50=4.3mg/L of the crustacea (Daphnia magna) (MOE eco-toxicity tests of chemicals, 2001).","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
103-90-2,4'-Hydroxyacetanilide,Hazardous to the aquatic environment (acute),Category 2,-,-,Toxic to aquatic life,It was classified into Category 2 from 48 hours EC50=3.5mg/L of the crustacea (Daphnia magna) (Environmental Agency eco-toxicity tests of chemicals (1998)).,2009.3.31
10311-84-9,"2-chloro-1-phthalimidoethyl O,O-diethyl phosphorodithioate",Hazardous to the aquatic environment (acute),Category 1,Environment,Warning,Very toxic to aquatic life,"Since a potential that relevant toxicity was discovered in the water solubility (0.18 mg/L(PHYSPROP Database, 2005)) of this substance cannot be denied from 96-hour LC50=1.80-8.30mg/L of fishes (Goldfish) (HSDB, 2004), it was classified into Category 1.","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
10325-94-7,Cadmium nitrate,Hazardous to the aquatic environment (acute),Category 1,Environment,Warning,Very toxic to aquatic life,"It was classified into Category 1 from 96 hours LC50=0.0066mg/L(Cadmium Nitrate Equivalent: 0.0139mg/L) of the fish (Rainbow Trout) (EHC135, 1992).","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
10361-37-2,Barium chloride,Hazardous to the aquatic environment (acute),Category 3,-,-,Harmful to aquatic life,"It was classified into Category 3 from 48 hours EC50=14.5mg/L(Barium Chloride Equivalent: 22.0mg/L) of the crustacea (Daphnia magna) (CERI Hazard Data, 2002).","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
10380-28-6,bis(8-quinolinolato)copper,Hazardous to the aquatic environment (acute),Category 1,Environment,Warning,Very toxic to aquatic life,"It was classified into Category 1 from 72 hours ErC50=0.0762mg/L of the algae (Green Algae) (Agricultural Chemical Registration Data, 2004).","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
104-94-9,p-Anisidine,Hazardous to the aquatic environment (acute),Category 1,Environment,Warning,Very toxic to aquatic life,"It was classified into Category 1 from 48-hour EC50=180microg/L of Crustacea (Daphnia magna) (MOE Risk Assessment No.3, 2004).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
10453-86-8,"(5-Benzyl-3-furyl)methyl 2,2-dimethyl-3-(2-methylprop-1-en-1-yl)cyclopropanecarboxylate",Hazardous to the aquatic environment (acute),Category 1,Environment,Warning,Very toxic to aquatic life,It was classified into Category 1 from 96 hours LC50=0.000275mg/L of the fish (Rainbow Trout) (EHC 92 (1989)).,2009.3.31
105-39-5,Ethyl chloroacetate,Hazardous to the aquatic environment (acute),Category 2,-,-,Toxic to aquatic life,"It was classified into Category 2 from 96-hour LC50=1.48mg/L of fishes (Zebrafish) (IUCLID, 2000) .","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
105-67-9,"2,4-Xylenol",Hazardous to the aquatic environment (acute),Category 2,-,-,Toxic to aquatic life,"It was classified into Category 2 from 48 hours EC50=4.2mg/L of the crustacea (Daphnia magna) (MOE eco-toxicity tests of chemicals, 2001).","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
105779-78-0,"5-Chloro-N-{2-[4-(2-ethoxyethyl)-2,3-dimethylphenoxy]ethyl}-6-ethylpyrimidine-4-amine; Pylimidifen",Hazardous to the aquatic environment (acute),Category 1,Environment,Warning,Very toxic to aquatic life,"It was classified into Category 1 from 96 hours LC50=0.00211mg/L of the fish (Carp) (Agricultural Chemical Registration Data, 2005).","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
105827-78-9,1-[(6-Chloro-3-pyridyl)methyl]imidazolidine-2-(N-nitro)imine,Hazardous to the aquatic environment (acute),Category 3,-,-,Harmful to aquatic life,"It was classified into Category 3 from 48-hour EC50=85mg/L of Crustacea  (Daphnia magna) (Agricultural Chemical Registration Data, 2004).","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
10588-01-9,Sodium dichromate,Hazardous to the aquatic environment (acute),Category 1,Environment,Warning,Very toxic to aquatic life,"It was classified into Category 1 from 48-hour EC50=0.112mg/L of Crustacea (Daphnia magna) (EU-RAR, 2003).","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
106-41-2,p-Bromophenol,Hazardous to the aquatic environment (acute),Category 2,-,-,Toxic to aquatic life,"It was classified into Category 2 from 48 hours EC50=4.2mg/L of the crustacea (Daphnia magna) (MOE eco-toxicity tests of chemicals, 1997).","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
106-42-3,p-Xylene,Hazardous to the aquatic environment (acute),Category 2,-,-,Toxic to aquatic life,It was classified into Category 2 from 96 hours LC50=1.7mg/L of the crustacea (Brown Shrimp) (CERI/NITE Hazard Assessment Report (2005) and others.).,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
106-44-5,p-Cresol,Hazardous to the aquatic environment (acute),Category 2,-,-,Toxic to aquatic life,It was classified into Category 2 from 48 hours LC50=1.4mg/L of the crustacea (Daphnia magna) (EHC168 (1995) and others.).,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
106-46-7,p-Dichlorobenzene,Hazardous to the aquatic environment (acute),Category 1,Environment,Warning,Very toxic to aquatic life,It was classified into Category 1 from 48 hours EC50=0.7mg/L of the crustacea (Daphnia magna) (CERI/NITE Hazard Assessment Report (2005) and others.).,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
106-47-8,p-Chloroaniline,Hazardous to the aquatic environment (acute),Category 1,Environment,Warning,Very toxic to aquatic life,It was classified into Category 1 from 48 hours EC50=0.31mg/L of the crustacea (Daphnia magna) (MOE eco-toxicity tests of chemicals (2000) and others.).,"Aug. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
106-49-0,p-Toluidine,Hazardous to the aquatic environment (acute),Category 1,Environment,Warning,Very toxic to aquatic life,"It was classified into Category 1 from 48 hours EC50=0.12mg/L of the crustacea (Daphnia magna) (CERI/NITE Hazard Assessment Report, 2004).","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
106-50-3,p-Phenylenediamine,Hazardous to the aquatic environment (acute),Category 1,Environment,Warning,Very toxic to aquatic life,"It was classified into Category 1 from 96 hours LC50=0.06mg/L of the fish (Fathead Minnows) (CERI Hazard Data, 2002).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
106-51-4,p-benzoquinone,Hazardous to the aquatic environment (acute),Category 1,Environment,Warning,Very toxic to aquatic life,It was classified into Category 1 from 96-hour LC50=0.045mg/L of fishes (Fathead minnows) (ECETOC TR 91 and 2003).,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
106-88-7,"Butane, 1,2-epoxy-",Hazardous to the aquatic environment (acute),Category 3,-,-,Harmful to aquatic life,"It was classified into Category 3 from 48-hour EC50=69.8mg/L of Crustacea (Daphnia magna) (SIDS, 2004).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
106-89-8,Epichlorohydrin,Hazardous to the aquatic environment (acute),Category 3,-,-,Harmful to aquatic life,It was classified into Category 3 from 96 hours LC50=10600microg/L of the fish (Fathead Minnows) (MOE Risk Assessment vol. 1 (2002) and others.).,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
106-91-2,"2,3-Epoxypropyl methacrylate",Hazardous to the aquatic environment (acute),Category 2,-,-,Toxic to aquatic life,It was classified into Category 2 from 96 hours LC50=2.8mg/L of the fish (Oryzias Latipest) (MOE eco-toxicity tests of chemicals (1996) and others.).,"Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
106-92-3,"1-Allyloxy-2,3-epoxypropane",Hazardous to the aquatic environment (acute),Category 3,-,-,Harmful to aquatic life,It was classified into Category 3 from 96 hours LC50=30mg/L of the fish (Goldfish) (CERI/NITE Hazard Assessment Report (2005) and others.).,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
106-93-4,"Ethane, 1,2-dibromo-",Hazardous to the aquatic environment (acute),Category 3,-,-,Harmful to aquatic life,"It was classified into Category 3 from 96-hour LC50=32.1mg/L of fishes (Oryzias latipes) (ECETOC TR91, 2003).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
106-94-5,1-bromopropane,Hazardous to the aquatic environment (acute),Category 3,-,-,Harmful to aquatic life,"It was classified into Category 3 from 96 hours LC50=67.3mg/L of the fish (Fathead Minnows) (HSDB (2006), Aquire (2009))",2009.3.31
10605-21-7,carbendazim(ISO),Hazardous to the aquatic environment (acute),,,,,0.0,2008.03.26
106917-52-6,"2',4-Dichloro-alpha,alpha,alpha-trifluoro-4'-nitro-m-toluenesulfonanilide; Flusulfamide",Hazardous to the aquatic environment (acute),Category 1,Environment,Warning,Very toxic to aquatic life,"It was classified into Category 1 from 48 hours EC50=0.29mg/L of the crustacea (Daphnia magna) (Agricultural Chemical Registration Data, 2004).","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
107-02-8,Acrolein,Hazardous to the aquatic environment (acute),Category 1,Environment,Warning,Very toxic to aquatic life,It was classified into Category 1 from 96 hours LC50=14microg/L of the fish (Fathead Minnows) (MOE Risk Assessment vol. 2 (2003) and others.).,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
107-05-1,3-Chloropropene; Allyl chloride,Hazardous to the aquatic environment (acute),Category 3,-,-,Harmful to aquatic life,"It was classified into Category 3 from 96 hours TLm=19780microg/L of the fish (Fathead Minnows) (MOE Risk Assessment vol. 3, 2004).","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
107-06-2,"1,2-Dichloroethane",Hazardous to the aquatic environment (acute),Category 3,-,-,Harmful to aquatic life,It was classified into Category 3 from 96-hour LC50=94mg/L of the fish (Bluegill) (SIDS (2004) and others.).,"Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
107-07-3,2-Chloroethanol,Hazardous to the aquatic environment (acute),Category 2,-,-,Toxic to aquatic life,"It was classified into Category 2 from 72-hour ErC50=5.6mg/L of algae (Scenedesmus) (IUCLID, 2000).","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
107-11-9,allylamine,Hazardous to the aquatic environment (acute),Category 2,-,-,Toxic to aquatic life,"It was classified into Category 2 from 96-hour LC50=6000microg/L of fishes (Goldfish) (AQUIRE, 2003).","Mar. 15, 2007 (Environmental Hazards: May 24, 2006)"
107-13-1,Acrylonitrile,Hazardous to the aquatic environment (acute),Category 2,-,-,Toxic to aquatic life,"It was classified into Category 2 from 96 hours LC50=5.81mg/L of the crustacea (Mysid Shrimp)) (CERI/NITE Hazard Assessment Report, 2005).","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
107-15-3,Ethylenediamine,Hazardous to the aquatic environment (acute),Category 2,-,-,Toxic to aquatic life,"It was classified into Category 2 from 48 hours LC50=3mg/L of the crustacea (Daphnia magna) (SIDS, 2003).","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
107-18-6,Allyl alcohol,Hazardous to the aquatic environment (acute),Category 1,Environment,Warning,Very toxic to aquatic life,It was classified into Category 1 from 96 hours LC50=320microg/L of the fish (Fathead Minnows) (MOE Risk Assessment vol. 2 (2003) and others.).,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
107-19-7,2-Propyn-1-ol,Hazardous to the aquatic environment (acute),Category 2,-,-,Toxic to aquatic life,"It was classified into Category 2 from 96-hour LC50=1.44mg/L of fishes (Fathead minnows) (HSDB, 2004).","Oct. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
107-22-2,Glyoxal,Hazardous to the aquatic environment (acute),Category 3,-,-,Harmful to aquatic life,It was classified into Category 3 from 96 hours LC50=86mg/L of the fish (Fathead Minnows) (SIDS (2003) and others.).,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
107-49-3,TEPP,Hazardous to the aquatic environment (acute),Category 1,Environment,Warning,Very toxic to aquatic life,"It was classified into Category 1 from 96-hour LC50=39microg/L of Crustacea (Amphipod) (HSDB, 2004).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
108-03-2,"Propane, 1-nitro-",Hazardous to the aquatic environment (acute),Category 3,-,-,Harmful to aquatic life,"It was classified into Category 3 from 96-hour ErC50=20mg/L of algae (Selenastrum) (IUCLID, 2000).","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
108-05-4,Vinyl acetate,Hazardous to the aquatic environment (acute),Category 2,-,-,Toxic to aquatic life,"It was classified into Category 2 from 96 hours LC50=2.39mg/L of the fish (Oryzias Latipest) (CERI/NITE Hazard Assessment Report, 2005).","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
108-18-9,"2-Propanamine, N-(1-methylethyl)-",Hazardous to the aquatic environment (acute),Category 3,-,-,Harmful to aquatic life,"It was classified into Category 3 from 96-hour LC50=37000microg/L of fishes (Rainbow trout) (AQUIRE, 2003).","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
108-20-3,"Propane, 2,2'-oxybis-",Hazardous to the aquatic environment (acute),Category 3,-,-,Harmful to aquatic life,"It was classified into Category 3 from 96-hour LC50=91.7mg/L of fishes (Fathead minnows) (ECETOC TR91, 2003).","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
108-24-7,Acetic anhydride,Hazardous to the aquatic environment (acute),Category 3,-,-,Harmful to aquatic life,"It was classified into Category 3 from 24-hour LC50=55mg/L of Crustacea(Daphnia magna), and others (SIDS, 2002).","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
108-31-6,Maleic anhydride,Hazardous to the aquatic environment (acute),Category 3,-,-,Harmful to aquatic life,"It was classified into Category 3 from 72 hours ErC50=29mg/L of the algae (Scenedesmus) (CERI/NITE Hazard Assessment Report (preliminary version), 2006).","Dec. 19, 2006 (Environmental Hazards: Mar. 31, 2006)"
